ts,open,close,session
1782999000,725.58,722.17,regular
1783002600,722.18,715.81,regular
1783006200,715.76,713.01,regular
1783009800,713.02,710.4,regular
1783013400,710.39,711.43,regular
1783017000,711.44,709.85,regular
1783020600,709.89,712.74,regular
1783022400,712.6,712.905,post
1783026000,712.93,713.43,post
1783029600,713.45,714.6,post
1783033200,714.53,714.185,post
1783324800,718.61,719.88,pre
1783328400,719.89,720.6115,pre
1783332000,720.64,720.6335,pre
1783335600,720.63,721.05,pre
1783339200,720.96,721.28,pre
1783342800,721.285,719.88,pre
1783344600,719.7,724.1,regular
1783348200,724.15,725.3,regular
1783351800,725.25,724.6,regular
1783355400,724.64,722.76,regular
1783359000,722.76,723.15,regular
1783362600,723.16,724.79,regular
1783366200,724.81,722.65,regular
1783368000,722.65,722.5072,post
1783371600,722.65,722.975,post
1783375200,722.92,721.3575,post
1783378800,721.48,720.275,post
1783411200,715.61,716.56,pre
1783414800,716.56,715.71,pre
1783418400,715.7015,716.0909,pre
1783422000,716.08,715.12,pre
1783425600,715.1,716.47,pre
1783429200,716.475,714.19,pre
1783431000,714.14,707.22,regular
1783434600,707.21,707.4494,regular
1783438200,707.46,712.7,regular
1783441800,712.66,712.74,regular
1783445400,712.75,712.355,regular
1783449000,712.36,707.68,regular
1783452600,707.58,709.38,regular
1783454400,709.52,710.05,post
1783458000,710.05,708.32,post
1783461600,708.44,709.205,post
1783465200,709.16,707.0836,post
1783497600,709.17,701.99,pre
1783501200,702.01,699.09,pre
1783504800,699.04,700.52,pre
1783508400,700.42,699.64,pre
1783512000,699.7065,704.28,pre
1783515600,704.37,705.02,pre
1783517400,704.94,707.2,regular
1783521000,707.1,701.45,regular
1783524600,701.48,706.7766,regular
1783528200,706.74,710.6801,regular
1783531800,710.76,709.0701,regular
1783535400,709.0,710.3901,regular
1783539000,710.44,711.28,regular
1783540800,711.32,709.6,post
1783544400,710.0,710.46,post
1783548000,710.36,710.57,post
1783551600,710.485,712.32,post
1783584000,716.86,717.1891,pre
1783587600,717.1482,716.01,pre
1783591200,716.03,716.01,pre
1783594800,715.94,715.795,pre
1783598400,715.85,718.0,pre
1783602000,718.33,718.32,pre
1783603800,718.29,718.77,regular
1783607400,718.8,721.36,regular
1783611000,721.38,721.76,regular
1783614600,721.7875,724.11,regular
1783618200,724.1499,723.43,regular
1783621800,723.4,722.8,regular
1783625400,722.79,723.18,regular
1783627200,723.28,722.8014,post
1783630800,722.85,722.9,post
1783634400,723.0,722.625,post
1783638000,722.67,722.9205,post
1783670400,719.34,719.1687,pre
1783674000,719.1622,720.21,pre
1783677600,720.2285,720.8094,pre
1783681200,720.8757,721.2,pre
1783684800,721.12,721.15,pre
1783688400,721.085,720.71,pre
1783690200,720.7,722.4541,regular
1783693800,722.51,724.0509,regular
1783697400,724.09,724.84,regular
1783701000,724.89,725.77,regular
1783704600,725.7682,725.7,regular
1783708200,725.71,725.72,regular
1783711800,725.68,725.53,regular
1783713600,725.5835,726.22,post
1783717200,726.2488,725.8334,post
1783720800,725.9666,725.965,post
1783724400,725.97,726.41,post
1783929600,715.35,718.15,pre
1783933200,718.15,718.9885,pre
1783936800,719.0185,718.428,pre
1783940400,718.54,719.27,pre
1783944000,719.35,717.17,pre
1783947600,717.1696,717.83,pre
1783949400,717.72,717.5,regular
1783953000,717.61,717.66,regular
1783956600,717.65,714.06,regular
1783960200,713.99,713.01,regular
1783963800,713.02,711.98,regular
1783967400,711.96,710.63,regular
1783971000,710.66,711.72,regular
1783972800,711.74,710.905,post
1783976400,710.92,711.385,post
1783980000,711.38,710.215,post
1783983600,710.2,710.5811,post
1784016000,714.5385,715.53,pre
1784019600,715.36,714.4,pre
1784023200,714.478,715.0,pre
1784026800,715.0,716.01,pre
1784030400,716.0673,717.17,pre
1784034000,717.23,720.28,pre
1784035800,720.14,717.18,regular
1784039400,717.13,722.02,regular
1784043000,722.05,719.51,regular
1784046600,719.535,721.15,regular
1784050200,721.22,721.26,regular
1784053800,721.26,719.95,regular
1784057400,719.98,719.68,regular
1784059200,719.69,719.8125,post
1784062800,719.88,719.77,post
1784066400,719.83,719.3402,post
1784070000,719.32,722.061,post
1784102400,724.86,722.7031,pre
1784106000,722.8,723.68,pre
1784109600,723.708,722.5,pre
1784113200,722.478,722.95,pre
1784116800,722.995,721.9597,pre
1784120400,721.92,723.93,pre
1784122200,723.94,718.215,regular
1784125800,718.25,716.21,regular
1784129400,716.17,711.845,regular
1784133000,711.82,715.26,regular
1784136600,715.28,718.1695,regular
1784140200,718.17,716.22,regular
1784143800,716.25,717.69,regular
1784145600,717.75,717.85,post
1784149200,672.8238,717.74,post
