ts,open,close,session
1757106000,239.55,239.65,post
1757109600,239.61,239.288,post
1757113200,239.26,239.23,post
1757318400,240.3,240.03,pre
1757322000,240.08,239.56,pre
1757325600,239.63,239.8,pre
1757329200,239.82,239.76,pre
1757332800,239.85,239.76,pre
1757336400,239.7767,239.4,pre
1757338200,239.3,239.23,regular
1757341800,239.22,238.7,regular
1757345400,238.695,237.73,regular
1757349000,237.72,237.8058,regular
1757352600,237.8099,237.165,regular
1757356200,237.155,237.11,regular
1757359800,237.115,237.92,regular
1757361600,237.92,238.233,post
1757365200,238.2388,238.0,post
1757368800,237.997,238.08,post
1757372400,238.001,238.0,post
1757404800,237.87,237.56,pre
1757408400,237.56,237.21,pre
1757412000,237.21,237.04,pre
1757415600,237.0,236.91,pre
1757419200,236.93,237.75,pre
1757422800,237.74,237.07,pre
1757424600,237.0,236.3101,regular
1757428200,236.31,236.225,regular
1757431800,236.23,236.0,regular
1757435400,236.0,237.75,regular
1757439000,237.76,234.5286,regular
1757442600,234.55,234.31,regular
1757446200,234.31,234.35,regular
1757448000,234.34,233.23,post
1757451600,233.2,233.16,post
1757455200,233.16,233.65,post
1757458800,233.65,233.5301,post
1757491200,234.21,233.5,pre
1757494800,233.47,233.38,pre
1757498400,233.39,233.5,pre
1757502000,233.5,233.33,pre
1757505600,233.33,232.42,pre
1757509200,232.4,231.97,pre
1757511000,232.025,228.108,regular
1757514600,228.11,227.04,regular
1757518200,227.04,227.7386,regular
1757521800,227.745,226.805,regular
1757525400,226.8,227.06,regular
1757529000,227.055,226.185,regular
1757532600,226.185,226.78,regular
1757534400,226.81,227.0,post
1757538000,227.0,227.3,post
1757541600,227.29,227.3798,post
1757545200,227.38,227.0212,post
1757577600,227.31,227.74,pre
1757581200,227.74,228.37,pre
1757584800,228.35,227.31,pre
1757588400,227.31,227.41,pre
1757592000,227.41,227.4,pre
1757595600,227.32,226.78,pre
1757597400,226.875,228.94,regular
1757601000,228.94,228.74,regular
1757604600,228.75,228.61,regular
1757608200,228.6,229.4725,regular
1757611800,229.47,229.46,regular
1757615400,229.465,229.85,regular
1757619000,229.84,230.02,regular
1757620800,230.02,229.5783,post
1757624400,229.51,229.36,post
1757628000,229.37,229.58,post
1757631600,229.42,229.44,post
1757664000,229.74,229.5,pre
1757667600,229.51,229.45,pre
1757671200,229.45,229.42,pre
1757674800,229.41,229.36,pre
1757678400,229.3,229.5,pre
1757682000,229.5,229.31,pre
1757683800,230.0,234.07,regular
1757687400,234.08,234.095,regular
1757691000,234.09,233.9694,regular
1757694600,233.9637,233.235,regular
1757698200,233.22,233.54,regular
1757701800,233.54,233.7755,regular
1757705400,233.78,234.06,regular
1757707200,234.05,234.02,post
1757710800,234.0,234.0,post
1757714400,233.98,233.92,post
1757718000,233.97,233.97,post
1757923200,234.36,235.71,pre
1757926800,235.7,236.72,pre
1757930400,236.69,236.18,pre
1757934000,236.12,236.28,pre
1757937600,236.28,236.6981,pre
1757941200,236.7,237.0,pre
1757943000,237.0,236.215,regular
1757946600,236.21,236.82,regular
1757950200,236.815,236.57,regular
1757953800,236.5649,235.76,regular
1757957400,235.75,235.64,regular
1757961000,235.635,235.97,regular
1757964600,235.97,236.76,regular
1757966400,236.76,236.23,post
1757970000,236.236,236.32,post
1757973600,236.3,236.21,post
1757977200,236.22,236.3199,post
1758009600,236.77,236.77,pre
1758029400,237.0,239.53,regular
1758033000,239.53,239.5929,regular
1758036600,239.5801,239.195,regular
1758040200,239.2,239.0856,regular
1758043800,239.1,238.93,regular
1758047400,238.94,238.9383,regular
1758051000,238.94,238.14,regular
1758052800,238.15,237.95,post
1758056400,237.8512,237.9501,post
1758060000,237.9501,237.9399,post
1758063600,237.94,237.91,post
1758096000,237.8,237.6,pre
1758099600,237.66,237.71,pre
1758103200,237.61,237.91,pre
1758106800,237.92,237.88,pre
1758110400,237.88,238.15,pre
1758114000,238.15,238.9792,pre
1758115800,238.97,239.63,regular
1758119400,239.64,239.48,regular
1758123000,239.485,239.6743,regular
1758126600,239.68,239.52,regular
1758130200,239.52,239.56,regular
1758133800,239.55,239.2629,regular
1758137400,239.27,238.97,regular
1758139200,239.01,239.25,post
1758142800,239.15,239.44,post
1758146400,239.37,239.56,post
1758150000,239.61,239.7001,post
1758182400,239.65,240.66,pre
1758186000,240.67,240.63,pre
1758189600,240.63,240.15,pre
1758193200,240.15,239.9,pre
1758196800,239.87,239.81,pre
1758200400,239.81,240.0,pre
1758202200,239.95,237.56,regular
